Task,Trial,Problem,Operation_answer,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,instructions_2.started,instructions_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,simple_recall,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_feedback.started,text_feedback.stopped,simple_recall_corr,simple_recall_corrkeys,instructions_3.started,instructions_3.stopped,instructions.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,digit_answer,operation.started,operation.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,operation_feedback.started,operation_feedback.stopped,instructions_8.started,instructions_8.stopped,feedback_msg.started,feedback_msg.stopped,processing_score,feedback_msg_2.started,feedback_msg_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instructions_4.started,instructions_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,operation_3.started,operation_3.stopped,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,operation_feedback_2.started,operation_feedback_2.stopped,instructions_9.started,instructions_9.stopped,operation_correct,feedback_msg_4.started,feedback_msg_4.stopped,operation_4.started,operation_4.stopped,text_3.started,text_3.stopped,complex_recall_prac,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,text_feedback_3.started,text_feedback_3.stopped,instructions_6.started,instructions_6.stopped,complex_prac_corr,feedback_msg_3.started,feedback_msg_3.stopped,instructions_7.started,instructions_7.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,operation_2.started,operation_2.stopped,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,operation_feedback_3.started,operation_feedback_3.stopped,instructions_10.started,instructions_10.stopped,feedback_msg_5.started,feedback_msg_5.stopped,operation_5.started,operation_5.stopped,text.started,text.stopped,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_feedback_2.started,text_feedback_2.stopped,complex_recall_corr,complex_recall_corrkeys,instructions_5.started,instructions_5.stopped,participant,session,date,expName,psychopyVersion,frameRate
Practice,5,(3/3) + 2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,7,0,7,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,925.0383853,None,['3'],0,[17.045287299959455],925.0383853,None,925.0383853,None,925.0383853,None,942.1684989,None,942.1684989,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.5037664,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,10,(8/4) + 3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,8,0,8,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,944.8193723,None,['5'],0,[8.429091600002721],944.8193723,None,944.8193723,None,944.8193723,None,953.3500486,None,953.3500486,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.6929196,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,5,(3/3) + 2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,9,0,9,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,956.0082625,None,['3'],0,[6.071824299986474],956.0082625,None,956.0082625,None,956.0082625,None,962.1847288,None,962.1847288,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.5174925,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khrsqvltx,"['k', 'h', 'r', 's', 'q', 'v', 'l', 't', 'x']",0,"[4.089247600000817, 4.466894000011962, 4.876186100009363, 5.464643999992404, 5.928269400028512, 7.259128400008194, 7.896601099986583, 8.318348400003742, 8.859268000000156, 12.001132800010964]",964.7998852,None,964.7998852,None,0,KHRSQZVLTX,964.7998852,None,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,1,(1x2) + 1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,977.3870211,None,['3'],0,[2.856645399995614],977.3870211,None,977.3870211,None,977.3870211,None,980.3297589,None,980.3297589,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.6660429,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,2,(1/1) - 1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,982.9818057,None,['0'],0,[3.2234029000392184],982.9818057,None,982.9818057,None,982.9818057,None,986.3052716,None,986.3052716,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.6273003,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,7,(4x6) - 17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,2,0,2,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,988.9594656,None,['7'],0,[2.3396204999880865],988.9594656,None,988.9594656,None,988.9594656,None,991.3944327,None,991.3944327,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.7226439,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,6,(2x6) - 8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,3,0,3,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,994.0377591,None,['4'],0,[8.287803200015333],994.0377591,None,994.0377591,None,994.0377591,None,1002.411419,None,1002.411419,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.744775,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,5,(3/3) + 2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,4,0,4,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1005.043609,None,['3'],0,[1.4399518999853171],1005.043609,None,1005.043609,None,1005.043609,None,1006.587341,None,1006.587341,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.92399,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,6,(2x6) - 8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,5,0,5,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1009.239387,None,['4'],0,[14.655829199997243],1009.239387,None,1009.239387,None,1009.239387,None,1024.005149,None,1024.005149,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.340014,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,8,(3/3) + 5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,6,0,6,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1026.655394,None,['6'],0,[22.881459299998824],1026.655394,None,1026.655394,None,1026.655394,None,1049.63655,None,1049.63655,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.981761,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,4,(4x4) - 14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,7,0,7,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1052.280624,None,['2'],0,[6.818295699951705],1052.280624,None,1052.280624,None,1052.280624,None,1059.205548,None,1059.205548,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.539041,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,8,(3/3) + 5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,8,0,8,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1061.837871,None,['6'],0,[5.050732899981085],1061.837871,None,1061.837871,None,1061.837871,None,1066.996727,None,1066.996727,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.331355,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,11,(5x3) - 7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,9,0,9,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1069.647003,None,['8'],0,[18.371506900002714],1069.647003,None,1069.647003,None,1069.647003,None,1088.122024,None,1088.122024,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.46069,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vzxhjqksv,"['v', 'z', 'x', 'h', 'j', 'q', 'k', 's', 'v']",0,"[3.448887200036552, 4.165555500017945, 4.570953600050416, 4.9713492000009865, 5.402010600024369, 5.923451500013471, 6.892322200001217, 7.971045200014487, 9.39805180003168, 13.119082000048365]",1090.743039,None,1090.743039,None,0,VZXRHJQKST,1090.743039,None,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,8,(3/3) + 5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,0,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1104.445928,None,['6'],0,[7.1908818000229076],1104.445928,None,1104.445928,None,1104.445928,None,1111.734327,None,1111.734327,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.070904,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,11,(5x3) - 7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,1,0,1,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1114.386372,None,['8'],0,[26.394789099984337],1114.386372,None,1114.386372,None,1114.386372,None,1140.883914,None,1140.883914,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.225953,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,13,(3x8) - 19 ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,2,0,2,0,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1143.541297,None,['5'],0,[18.937243699969258],1143.541297,None,1143.541297,None,1143.541297,None,1162.572849,None,1162.572849,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.887781,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,6,(2x6) - 8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,3,0,3,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1165.219669,None,['4'],0,[5.444287399994209],1165.219669,None,1165.219669,None,1165.219669,None,1170.769794,None,1170.769794,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172.096572,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,15,(9/3) - 2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,4,0,4,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1173.395128,None,['1'],0,[1.9654384999885224],1173.395128,None,1173.395128,None,1173.395128,None,1175.453801,None,1175.453801,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.792019,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,3,(7x2) - 5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,5,0,5,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1178.106844,None,['9'],0,[2.263762200018391],1178.106844,None,1178.106844,None,1178.106844,None,1180.462226,None,1180.462226,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181.786847,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,4,(4x4) - 14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,6,0,6,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1183.102421,None,['2'],0,[6.310128499986604],1183.102421,None,1183.102421,None,1183.102421,None,1189.507649,None,1189.507649,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.844534,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,11,(5x3) - 7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,7,0,7,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1192.160222,None,['8'],0,[5.7252578000188805],1192.160222,None,1192.160222,None,1192.160222,None,1197.98316,None,1197.98316,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.319876,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,15,(9/3) - 2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,8,0,8,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1200.635115,None,['1'],0,[6.46334089996526],1200.635115,None,1200.635115,None,1200.635115,None,1207.190679,None,1207.190679,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.51026,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,1,(1x2) + 1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1209.842858,None,['3'],0,[7.742270299990196],1209.842858,None,1209.842858,None,1209.842858,None,1217.680538,None,1217.680538,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.017025,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hksvntqxjr,"['h', 'k', 's', 'v', 'n', 't', 'q', 'x', 'j', 'r']",0,"[1.2964737000293098, 1.705061700020451, 2.123274000012316, 2.511778200045228, 2.9459830000414513, 3.39368670003023, 3.769574800040573, 4.242464500013739, 4.781234699999914, 5.446290799998678, 9.040404600033071]",1220.299393,None,1220.299393,None,1,HKSVNTQXJR,1220.299393,None,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
